iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
63,7.848276615142822,-20.677906973593796,11.285067769900197,-5.868622279574927,-37.70058664029842,0.0,0.3496854726091746,0.01,0.006000041961669922,0.10012412071228027,0.005137824,0.02756754,-21.208345737987166,-0.08998303615751826,-0.20698462571425963,0.0,3380,0.4530978202819824,0.024463699640234978,0.024446786644537415,216292,-18.23478666158693,0.0
64,7.9408557415008545,-20.530420686516816,11.41872246499045,-5.445309908077404,-37.26480234638677,0.0,0.37361345294099135,0.01,0.004999637603759766,0.09977054595947266,0.0050441762,0.026752,-21.14055323284013,-0.08926557069246155,-0.20551221589148247,0.0,3380,0.4837024211883545,0.023290649728376103,0.022081148874855305,219672,-18.18546741508729,0.0
65,7.936283349990845,-20.461737072215833,11.461802972503875,-5.915010079709144,-38.41270139136953,0.0,0.274154630063011,0.01,0.004004240036010742,0.10714435577392578,0.0052273553,0.03315225,-21.0726716167777,-0.08915380245290641,-0.20481443717681824,0.0,3380,0.4757955074310303,0.021228516838750856,0.020816350100814916,223052,-18.180399725111833,0.0
66,7.861673831939697,-20.353047366480627,11.39708606785571,-5.7144011518290485,-38.17379712257652,0.0,0.3142947399124932,0.01,0.004999637603759766,0.10174131393432617,0.005087905,0.030722689,-21.000709191747994,-0.08902524104061606,-0.2037357248440646,0.0,3380,0.4713478088378906,0.019697350466503002,0.019250631837380235,226432,-18.18129201497841,0.0
67,8.002623081207275,-20.26206426502314,11.324589786523212,-5.262103991633557,-37.70556310695292,0.0,0.37043781177541435,0.01,0.0050013065338134766,0.10154891014099121,0.0051787538,0.025991466,-20.92684469907551,-0.08902097575685856,-0.20282555057177848,0.0,3376,0.45992302894592285,0.019030519219591445,0.018978698538542716,229808,-18.24076535749179,0.0
68,7.8644678592681885,-20.26708005048289,11.387958581704718,-5.472751458758318,-37.38936233219093,0.0,0.3602347678145851,0.01,0.0060007572174072266,0.10071849822998047,0.0050585493,0.026216257,-20.860868234216248,-0.08806756974772659,-0.20287056692231953,0.0,3379,0.47426390647888184,0.01945387296074412,0.018811049484234024,233187,-18.22532973000219,0.0
69,7.926375865936279,-20.23926154457875,11.560309402128015,-4.787078993585191,-38.205497289771735,0.0,0.3349235083259971,0.01,0.006000995635986328,0.10010600090026855,0.005101205,0.02806416,-20.7987075652525,-0.0881612113859835,-0.20260087318500644,0.0,3377,0.46329712867736816,0.022034651003960348,0.021978727358314163,236564,-18.214684969421278,0.0
70,8.058389902114868,-20.301974619534736,11.461170192807451,-4.551058169298074,-36.81869502885398,0.0,0.281009764183106,0.01,0.008876323699951172,0.14013981819152832,0.0051560486,0.033815168,-20.749034270680724,-0.08813232768287622,-0.20321697493296997,0.0,3377,0.5773611068725586,0.021711393436903443,0.02156762375495587,239941,-18.171845597324264,0.0
71,8.215518712997437,-20.21948313788284,11.315301059147819,-5.365838559080127,-37.87778594001476,0.0,0.27045406315998827,0.01,0.005509614944458008,0.10048294067382812,0.0050220178,0.035848346,-20.696079157400934,-0.08878714928172203,-0.2023954963392578,0.0,3380,0.4807913303375244,0.017577369431989065,0.016601195395400923,243321,-18.16402694356684,0.0
72,7.953446388244629,-20.162244673465405,11.588522216578875,-5.50140292191031,-37.98861259239538,0.0,0.2808176318332516,0.01,0.004000186920166016,0.10234284400939941,0.0051105684,0.032733195,-20.64269570900738,-0.08793509376801799,-0.20182755363583613,0.0,3380,0.45381975173950195,0.02030433021249814,0.02042095966610309,246701,-18.115431010904665,0.0
73,7.925186634063721,-20.449508975796885,11.439568449060527,-5.065368981800176,-37.44060247824119,0.0,0.20612439781393718,0.01,0.005005598068237305,0.10127830505371094,0.005104677,0.04647445,-20.62337703568633,-0.08920614663506975,-0.2047011061032511,0.0,3376,0.514096736907959,0.020516325811673265,0.020158871780762096,250077,-18.175318398179737,0.0
74,8.081250190734863,-20.15772316328617,11.338788215614565,-6.062648119052905,-37.37383035504705,0.0,0.2559232969865441,0.01,0.005001068115234375,0.10375213623046875,0.0050883736,0.03619306,-20.576811648446316,-0.08815216629901804,-0.20178238730662404,0.0,3380,0.4707515239715576,0.019169140663757234,0.01934298719098514,253457,-18.22300287551134,0.0
75,7.846806526184082,-20.152811370362663,11.614742390884013,-5.101748324000887,-38.10596763173342,0.0,0.24197177216841065,0.01,0.0050008296966552734,0.10129070281982422,0.005205518,0.036966622,-20.53441162063795,-0.08760424611304336,-0.2017320334669589,0.0,3377,0.48215556144714355,0.021623232259383007,0.021329845957791332,256834,-18.144645238434343,0.0
